Package Name,ID,Class
tensorflow-technical-indicators,330659,1
tensorflow-serving-api-python3,330660,1
tensorflow-tesla,330662,1
tensorflow-modules,330664,0
tensorflowutil,330666,0
tensorflow-nufft,330667,1
tensorflow-tensorboard,330668,1
tensorflowservingclient,330670,0
tensorflow-tracer,330671,0
tensorflow-transform,330672,1
tensorflow-tflex,330673,1
tensorflow-rl,330674,1
tensorflow-gcp-cpu,330675,1
tensorflow-text-nightly,330676,1
tensorflow-wavelets,330677,1
tensorflow-gpu-macosx,330678,1
tensorflow-text,330680,1
tensorflow-serving-api,330681,1
tensorforce-client,330682,1
tensorflowtts,330683,1
tensorfx,330684,1
tensorframes,330685,1
tensorfn,330686,0
tensorflow-graphics,330687,1
tensorfree,330689,1
tensorguard,330690,1
tensorgram,330691,0
tensorforce,330693,1
tensorgraph,330694,1
tensorfunk,330697,1
tensorflow-io-nightly,330698,1
tensorhive,330699,1
tensorimage,330701,1
tensorflow-model-analysis,330703,1
tensorio,330705,0
tensorio-bundler,330706,0
tensorleap,330709,1
tensorlayerx,330711,1
tensorflow-recommenders-addons-gpu,330713,1
tensorlm,330714,1
tensorly-quantum,330715,0
tensorlayer,330716,1
tensormol,330717,1
tensorlayer3,330718,1
tensorflow-quantum,330719,1
tensorly-torch,330720,1
tensorneko,330721,1
tensormap,330723,1
tensornow,330725,1
tensorneko-util,330727,1
tensornets,330731,1
tensor-observer,330733,1
tensorop,330734,1
tensorflow-template,330736,1
tensorpack,330737,1
tensorrt,330740,1
tensorflow-similarity,330741,1
tensor-sensor,330745,1
tensorshow,330747,1
tensorgraphx,330748,1
tensorlab,330751,1
tensorhub,330752,1
tensorplot,330754,1
tensorpy,330755,1
tensorly,330756,1
tensorqtl,330765,0
tensortree,330767,1
tensorvault,330769,0
tensorspacejs,330770,1
tensorview,330771,1
tensorwatch,330772,1
tensortime,330775,1
tensorvis,330778,0
tensor-type,330779,0
tensorx,330784,1
tensornn,330787,1
teny,330807,1
tensorwaves,330808,1
tensorrec,330821,1
teos10,330833,0
terminallabs-ml1,330950,0
terminal-plot,330971,0
ternausnet,331105,1
terra-colab,331115,0
terraenv,331158,1
terran,331175,1
terraform-utils,331179,1
terragrunt-source,331202,1
teslaforst,331273,0
tessa,331295,0
tesseract-table-preprocessor,331330,0
tessipack,331337,0
tesserai,331345,1
test-an-torch,331491,1
testangle,331502,0
testing-of-style,331860,0
testing-style,331893,0
testing-this-style,331894,0
testing-updating,331906,0
test-lpd-nodeps,331994,1
test-nbdev,332077,0
testopenhgnn,332123,1
test-pytorch-gpu,332304,1
test-styles,332412,0
test-styles-updated,332414,0
test-summarize-samachar,332418,0
test-style,332421,0
test-these-styles,332460,0
test-travis-neko,332466,1
test-tube,332474,1
test-updated,332480,0
test-this-style,332486,0
test-updating,332487,0
test-update,332488,0
test-updates,332489,0
texar,332623,1
texar-pytorch,332632,1
tevatron,332635,0
texi,332643,0
texion,332648,1
text2array,332686,1
text2json,332713,0
text2vec-service,332729,1
textacy,332735,0
text2text,332736,1
textalytics-oss-adapters,332750,0
textanalytics,332755,0
textaug,332768,0
text-augmentation,332775,0
textattack,332785,0
text-autoencoder,332786,0
textaugment,332788,0
textbook,332795,0
text-category,332796,0
textbrewer,332797,1
textcaret,332803,0
textcheck,332806,0
textbox,332808,1
textcortex,332838,1
textcrafts,332839,0
textdescriptives,332845,0
text-dedup,332847,0
textdirectory,332849,0
textelixir,332851,0
text-classification-keras,332856,1
text-embeddings,332867,1
textflint,332896,0
textformer,332901,1
text-gen,332919,1
textgenrnn,332923,1
textgenie,332926,0
text-explainability,332931,0
text-hammer,332938,0
texthero,332940,0
text-highlighter,332949,0
text2class,332953,1
textkit-learn,332962,1
textgo,332963,0
textfier,332965,1
text-labeling,332970,0
text-me-keras,332980,0
texto,333005,0
textnets,333008,0
text-ppf,333042,1
textpreproc,333046,0
textpreprocessing,333049,0
text-analysis-helpers,333058,0
textpruner,333071,1
text-processing-ml,333077,0
textrl,333092,1
textsimila,333101,0
text-sim,333107,1
text-sensitivity,333134,0
texturize,333186,1
text-vectorian,333198,0
textvectorizer,333202,0
textures,333206,0
textwiser,333234,0
tez,333248,1
tf-1.x-rectified-adam,333255,0
tf1-tensorflow-object-detection-api,333257,0
tf2pb,333259,1
tf2onnx,333263,1
tf2jax,333264,1
tf2crf,333267,0
tf2cv,333272,1
tf2-keras-pandas,333273,0
tf2-vgpu,333279,0
tf2onnx-xzj,333281,1
tf2-tensorflow-object-detection-api,333286,0
tf2-yolov4,333287,1
tf-agents,333290,1
tf2xgb,333292,1
tfaug,333296,1
tfann,333300,1
tfa-nightly,333304,1
tf-al,333305,1
tf-argonaut,333306,1
tfbox,333309,1
tfcaidm,333310,1
tfaip,333316,1
tfcf,333318,1
tf-big,333321,1
tfcausalimpact,333322,1
tf-agents-nightly,333323,1
tf-binary-classification,333324,0
tf-attention-layer,333326,0
tf-centernet,333328,1
tf2rl,333332,1
tf-clahe,333336,0
tf_assist,333340,1
tfconstrainedgauss,333341,1
tfaugmentor,333345,1
tfbert,333347,1
tfcoreml,333348,1
tf-data,333351,1
tf-convex-polygon-iou-atuleu,333353,0
tf-data-athena,333354,0
tf-dataclass,333356,1
tf-complex,333357,1
tfdatamap,333361,0
tfdebugger,333364,1
tf-datasets,333365,1
tf-common,333367,0
tfdeploy,333369,1
tfdbonas,333372,1
tf-bind-transformer,333375,1
tfdsio,333376,0
tf-crf-layer,333377,1
tfencrypt,333378,1
tf-encrypt,333380,1
tfds-nightly-gradient,333382,1
tf-bodypix,333384,0
tfds-nightly,333386,1
tfds-korean,333389,1
tf-estimator-nightly,333392,1
tfds-aihub,333396,1
tf-fastmri-data,333397,1
tffm,333398,1
tf-focal-frequency-loss,333400,0
tf-fast-api,333402,0
tf-fits,333403,0
tfdev,333404,1
tf-encrypted-primitives,333405,1
tf-enhance,333406,1
tff-utils,333407,0
tf-encrypted,333410,1
tf-fourier-features,333413,0
tf-env,333414,0
tf-explain,333415,1
tf-hourglass-networks,333423,0
tfhelper,333424,1
tfgenzoo,333425,1
tfhub-styletransfer-wrapper,333426,0
tfi,333428,1
tfgraphviz,333430,1
tfga,333431,1
tfg-nightly,333432,1
tfimageutils,333433,1
tfimm,333438,1
tfhub-esrgan-wrapper,333439,0
tfimgtools,333441,0
tf-gpu,333443,1
tf-image,333444,1
tf_helpers,333445,1
tfkbnufft,333449,1
tf-hub-nightly,333454,1
tfkerassurgeon,333456,1
tf-gen-models,333458,1
tf-lambda,333460,0
tflash,333461,1
tflex,333464,0
tflearn,333465,1
tf-keras-vis,333466,1
tf_kaldi_io,333467,1
tfjeeves,333469,0
tfinterface,333472,1
tf-inputs,333473,1
tf_lessons,333476,0
tflite-runtime-nightly,333477,1
tflibs,333478,1
tf-livepatch-lr,333479,0
tflit,333480,1
tfjs-graph-converter,333481,1
tflite,333483,1
tflab,333484,0
tflog,333485,1
tflite2tensorflow,333486,1
tflite2onnx,333487,1
tf-logger,333488,1
tff-nightly,333494,1
tflite-model-maker,333495,1
tflyrics,333499,1
tf-madgrad,333504,1
tfmesos,333508,0
tfmiss,333510,1
tf-mdp,333511,1
tflite-model-maker-nightly,333513,1
tfkit,333515,1
tf-metric-learning,333516,1
tf-models-official,333519,0
tf-model-optimization-nightly,333522,1
tfmodelserver,333523,1
tfmpc,333524,1
tfmpl,333525,1
tfmongodb,333526,1
tf-models-nightly,333527,0
tfneuralnetworks,333530,0
tf-nightly-xla-gpu,333532,1
tfnlp,333533,1
tfne,333534,1
tfnumpy,333536,1
tfmodelquantizer,333539,1
tf-object-detection,333541,1
tfnlu,333543,1
tf-lambda-resnet,333545,1
tf-notification-callback,333546,1
tf-nightly-cpu,333549,1
tf-nightly,333550,1
tfod-automatic,333551,0
tf-nightly-gpu,333553,1
tf-pde,333559,0
tf-osqp,333567,0
tf-pose,333568,1
tfpwa,333569,1
tf-quant-finance,333571,1
tf-quat2rot,333572,1
tf-noisy-image-dataset,333574,1
tf-raft,333575,0
tfrddlsim,333577,1
tfq-nightly,333578,1
tf-rbdl,333579,1
tfpyth,333580,1
tfr2human,333582,1
tfp-nightly,333585,1
tfrec,333586,0
tfra-nightly,333588,1
tfrecord,333594,1
tfreecord,333595,1
tfquaternion,333596,1
tflite-runtime,333598,1
tf-search,333603,1
tf-sdp,333604,1
tfrecorder,333606,0
tf-seq2seq-losses,333608,1
tfserve,333609,1
tf-run-manager,333610,1
tf-seal,333612,1
tfservingspark,333613,1
tfset,333616,1
tf-siammask,333618,1
tf-semantic-segmentation,333621,1
tf-serving-client,333624,1
tfseg,333625,1
tf-shb-gabriel-0302,333627,1
tfsim-nightly,333628,1
tfpred,333629,1
tf-slice-assign,333630,1
tf-plan,333631,1
tf-som,333633,0
tf-spherical-hashing,333634,0
tf-slim,333636,1
tf-sentencepiece,333638,1
tfstage,333639,1
tfspark,333641,1
tf-sprinkles,333642,1
tf-siren,333643,0
tf-spectral,333644,0
tf-summary-reader,333649,0
tf-stitch,333651,1
tftabular,333655,0
tftables,333656,1
tf-simple-metric-learning,333659,0
tf-tagger,333663,1
tftp-pilot,333664,1
tftf,333665,1
tftk,333667,0
tftree,333669,1
tftrainer,333671,0
tf-transformers,333674,1
tf-text-model,333675,0
tft-torch,333677,0
tfweb,333678,1
tf-smelu,333679,1
tf-watcher,333683,1
tf-word2vec,333687,1
tf-train,333688,0
tf-video,333694,0
tfw2v,333695,0
tfx-addons,333701,1
tfunicode,333704,1
tf-yolov4,333706,1
tfx-bsl,333707,0
tf-yarn,333715,1
tf-yarn-gpu,333719,1
tgan,333720,0
tftokenizers,333735,1
tfx,333768,1
tf-x-transformers,333777,1
tgapp,333819,0
tgenv,333824,1
tgml,333858,0
tgwrapper,333921,0
thai2transformers,333964,1
thai-personal-card-extract,333988,1
thaitextaug,333989,0
thamizhilip,333993,0
thai-nner,334014,0
thamizhilip-sarves,334032,0
thc-net,334042,0
theanets,334069,1
theano-lstm,334074,1
theano-word2vec,334079,1
theanolm,334103,1
thedevilseye,334160,1
thelper,334219,1
themodulex,334270,1
the-nordic-pile,334290,0
the-oracle,334304,0
there-is-no-spoon,334380,0
thesaurus-draft,334407,0
thermostat-datasets,334428,1
thetasynthesis,334470,0
thetaspaceray,334473,0
thinc-apple-ops,334489,0
thinc-gpu-ops,334496,1
thinc,334503,1
thingsvision,334527,1
thexp,334532,1
thisbeatest,334595,0
thmap,334620,0
thop,334695,0
thoth-lab,334754,0
thoth-storages,334763,0
thoth-ssdeep,334777,1
thoth-report-processing,334791,0
thoth-ml,334871,0
thrillington,335049,0
th-seal,335078,0
thumos-tai,335172,0
thunderstruck,335222,0
thumt,335224,0
tiara,335268,0
tianshou,335274,1
tibbers,335295,0
thunder-speech,335312,1
tiatoolbox,335471,1
tied-autoencoder-keras,335594,0
tidytxt,335619,0
tiftool,335643,1
tigerlily,335654,1
tiggy,335665,0
tigramite,335696,0
tikt-performer-pytorch,335743,1
tilse,335830,0
tily,335840,0
tiledb-ml,335870,0
timeatlas,335885,0
timecopts,335940,1
timeseria,336124,0
timeseries-fastai,336136,1
time-series-dataset,336144,0
time-series-generator,336148,0
time-series-models,336156,0
time-series-transformer,336164,0
timeseriesinterpretorrnn,336171,1
time-series-predictor,336172,0
timeshap,336175,1
time-series-transform,336187,1
timesformer-pytorch,336188,1
time_sheet,336206,1
timexseries-clustering,336312,0
timexseries,336317,0
timexy,336319,0
timm,336343,1
timm-clean,336348,1
timm-vis,336357,1
timething,336387,0
tinder,336404,1
tinn,336455,1
timst,336458,1
tinvest-robot-perevalov,336471,0
tinx,336478,0
tinda,336498,0
tinycat,336515,0
tinydb-viewer,336546,0
tinydl,336551,1
tinygp,336576,0
tinyik,336586,0
tinymlgen,336619,1
tinynn,336626,1
tinynet,336627,1
tinyms,336629,0
tinyspace,336697,0
tinytorchtest,336724,0
tiramisu-asr,336814,1
tiramisu-brulee,336820,1
titanomics,336880,0
titanicbc,336895,0
tirma,336899,0
tkitbilstm,337078,0
tkitkeybertbackend,337084,0
tkitattnlocal,337091,0
tkitdatasetex,337093,0
tkitretransformer,337101,0
tkit-mlp-pytorch,337103,0
tkit-transformer-xl,337106,0
tkit-memory-performer-xl,337109,1
tkittagger,337111,0
tkitseq2seq,337114,0
tkitautomark,337124,0
tkitseg,337126,0
tklearn,337161,1
tkseem,337174,0
tkt,337191,0
tkt-toolkit,337193,0
tl2,337222,0
tlaf,337233,0
tlcpack-cu102,337238,1
tlcpack,337239,1
tl4sm,337252,1
tldrstory,337259,0
tlearner,337262,0
tlcpack-cu100,337273,1
tlcpack-cu101,337278,1
tlviz,337364,0
tlvis,337370,0
tlxzoo,337418,1
tmeasures,337421,1
tlt,337427,1
tm-eval,337429,0
tmh,337432,0
tmomentum,337466,0
tmd-layer,337468,1
tmnt-cu101,337471,0
tmnt,337492,0
tmrl,337540,1
tmw,337565,0
tnk,337608,0
tnkeeh,337611,0
tnmf,337619,0
tner,337624,1
tnet,337633,1
t-normalizer,337635,0
tnpy,337644,0
tntorch,337660,1
tnt-tensorflow,337676,1
tnng,337678,1
toai-mokahaiku,337682,1
toai,337691,1
tnn,337698,1
toad,337711,0
tobiiglasses,337729,0
tofa,337875,1
toeicbert,337886,1
toiro,337995,0
token2index,338009,1
tokenization-layer,338042,1
tokenizers,338047,1
tokenlearner-pytorch,338052,0
token-shift-gpt,338061,1
tokenwiser,338076,0
toma,338138,1
tomba,338157,0
toloka-kit,338179,0
tomodapi,338263,0
tonks,338349,0
tonic,338353,0
toolkit-bert-ner,338406,1
toolbox-az,338427,0
toolwiki,338487,0
tootorch,338522,1
toothless,338537,1
top-choice,338544,0
top2vec,338547,1
topaz-em,338558,1
top-hat,338566,1
topex,338569,0
topicblob,338581,0
topfarm,338582,0
topicrankpy,338594,0
topicpy,338597,0
topicmodels,338602,0
topican,338612,0
topological-signal-compression,338631,0
topicsentiment,338640,0
topologicallearningtechniques,338649,0
topic-modeling-toolkit,338661,0
toposim,338686,0
topsis-deepansh-101903588,339011,1
topsis-pawandeep-101917092,339312,1
torch2onnx2trt,339609,0
torch2coreml,339610,1
torchac,339613,1
torch-accel,339618,0
torchaddons-jks,339620,0
torch,339622,1
torchattacks,339627,1
torchaudio,339629,1
torchani,339630,1
torch2cmsis,339631,1
torch-airflow-sdk,339632,1
torch-audiomentations,339634,1
torch-baidu-ctc,339635,1
torchaudio-augmentations,339636,1
torch-basic-models,339637,1
torch-bincount,339641,1
torchbearer,339643,1
torchblocks,339644,1
torchbenchmark,339645,1
torchblaze,339649,1
torchbox,339651,1
torchblocks-chen,339655,1
torchbrain,339656,1
torchcluster,339659,1
torchcam,339660,1
torch-checker,339661,1
torchcoach,339662,0
torchcde,339664,1
torch-components,339667,0
torchcommon,339668,1
torch-cluster,339670,1
torchbooster,339672,1
torchcrf,339675,1
torch-conv-gradfix,339676,0
torchcrepe,339678,1
torchcsprng,339681,0
torchconfig,339687,1
torch-dataclasses,339688,0
torchacg,339690,1
torchdata,339691,0
torchdatasets,339694,1
torchdatasets-nightly,339695,1
torchdatasetutil,339696,0
torchal,339698,1
torchdevice,339699,0
torch-dct,339700,1
torcharc,339702,1
torchdescribe,339703,0
torchdiffeq,339704,0
torch-discounted-cumsum,339706,1
torchdiffeqpack,339707,0
torch-cka,339708,1
torchdistlog,339709,0
torchdrug,339710,1
torchdynamo,339711,1
torchdrift,339712,0
torcheck,339713,0
torchdistill,339714,1
torchedit,339719,0
torch-edit-distance,339720,1
torch-dreams,339724,1
torchdv,339725,1
torch-ecg,339727,0
torcheasytools,339728,1
torchei,339729,1
torchelastic,339730,1
torch-enhance,339731,1
torchero,339732,1
torch-ema,339733,1
torcherist,339735,1
torchdyn,339736,1
torch-encoding,339738,1
torchex,339741,1
torchextractor,339743,1
torchfast,339744,1
torch-factorization-models,339745,0
torchexpo,339748,1
torch-explain,339750,1
torchdefenses,339751,1
torch-fidelity,339755,1
torchember,339757,1
torchext,339758,0
torchagent,339759,0
torchfitter,339761,0
torchfactor,339763,1
torch-flame,339764,1
torch-fit,339765,1
torchensemble,339766,1
torchflow,339767,0
torchfit,339770,1
torchflsim,339773,1
torchfunc,339775,1
torchfunction,339778,1
torchgel,339779,1
torchfunc-nightly,339780,1
torch-geometric-signed-directed,339781,1
torch-geometric,339783,1
torchfsdd,339784,1
torchgeo,339785,1
torchglyph,339786,1
torchgeometry,339788,1
torch-geometric-temporal,339790,1
torchfm,339793,1
torch-gpt-2,339795,1
torch-helper,339796,1
torch-householder,339798,1
torchfusion-utils,339801,1
torchility,339802,1
torchdemon,339803,0
torch-inception-resnet-v2,339804,1
torchhelper,339805,1
torch-intermediate-layer-getter,339806,1
torchfields,339807,0
torchfusion,339808,1
torchio,339810,1
torchcsv,339811,1
torchjpeg,339812,0
torch-hd,339813,1
torchkge,339816,1
torchist,339817,1
torchhk,339818,1
torch-hypothesis,339819,0
torchinceptionresnetv2,339820,1
torchctr,339821,1
torchfcn,339822,1
torch-images,339824,0
torchinfo,339825,1
torchkbert,339826,1
torchgan,339827,1
torch-fftconv,339829,0
torch-kmeans,339830,0
torchimize,339833,1
torchlayers,339835,1
torchhandle,339836,1
torchlambda,339837,1
torch-layer-normalization,339838,1
torchlib,339839,1
torchlatent,339840,1
torch-layers,339841,1
torchlife,339842,1
torchgpipe,339843,1
torch-embed-sim,339844,1
torchlayers-nightly,339845,1
torchlightning,339846,1
torcherry,339847,0
torchlip,339849,0
torch-helpers,339850,1
torchlm,339851,1
torchlit,339853,1
torch-lighter,339854,0
torchlmdb,339855,1
torchloader,339856,1
torchfunctions,339857,0
torchfurnace,339858,1
torch-lr-finder,339859,1
torchflare,339860,1
torchluent,339861,1
torch-lucent,339862,1
torchline,339863,1
torch-inspect,339865,1
torch-max-mem,339867,1
torchmanager,339870,1
torchliter,339871,0
torchmd,339872,1
torchmaxflow,339873,0
torchmasked,339875,1
torchmetagen,339876,1
torch-logs,339877,0
torch-metrics,339878,1
torchmerge,339880,1
torchkeras,339882,0
torchmd-cg,339883,0
torchir,339884,1
torchmetrics,339885,1
torchkbnufft,339886,1
torch-models,339890,0
torchmojiartifact,339892,0
torchmm,339893,1
torch-mtcnn,339895,0
torchmore,339896,1
torch-model-state,339897,1
torch-mimicry,339898,1
torchmeta,339900,1
torchnet,339902,1
torchmetal,339903,1
torch-model,339907,1
torchminer,339911,0
torch-mutable-modules,339912,1
torch-model-archiver-nightly,339913,1
torchmods,339914,1
torch-ort-poc,339915,0
torch-optim,339916,1
torch-lr-scheduler,339917,1
torch-liberator,339922,0
torchpipeline,339924,0
torchnmf,339925,1
torch-pitch-shift,339928,1
torch-points3d,339930,0
torch-optimizer,339932,1
torchpf,339933,0
torch-ort,339934,0
torchpack,339935,1
torchpq,339936,1
torchmcubes,339937,0
torchprep,339938,0
torchpropel,339939,1
torchprof,339940,0
torchplus,339941,1
torchprofile,339942,1
torchpm,339943,0
torchprism,339944,1
torch-pruning,339946,1
torchps,339947,0
torch-model-archiver,339948,1
torchqf,339949,1
torchquantum,339951,1
torch-mir-eval,339953,0
torch-quiver,339956,1
torch-rechub,339959,1
torch-rc,339960,0
torchrecipes,339961,1
torchquad,339962,1
torchrec-nightly,339964,1
torchopenl3,339965,0
torchrec-nightly-cpu,339966,1
torch-recommenders,339967,1
torch-resize-images,339968,1
torchrec,339969,1
torchrec-cpu,339970,1
torchrecorder,339972,0
torchlop,339973,0
torchsaber,339974,1
torch-runner,339975,0
torch-rs,339976,1
torch-image-dataset,339978,1
torchrua,339979,1
torchsample,339981,1
torchsat,339982,1
torchsar,339983,1
torchsampler,339984,1
torchscan,339986,1
torch-scope,339988,1
torch-sdk,339991,1
torchmodel,339994,1
torch-multi-head-attention,339995,1
torch-semiring-einsum,339996,1
torchnca,339997,1
torchsde,339999,1
torch-parameter-groups,340001,1
torch-position-embedding,340005,1
torchsenti,340006,1
torchserve-nightly,340008,1
torchmoon,340009,1
torchplasma,340010,1
torch-pixel-classifier,340011,0
torch-ppr,340012,1
torch-pconv,340013,0
torch-simplify,340016,1
torch-snake,340018,0
torchpwl,340019,0
torch-snippets,340020,1
torchsort,340021,1
torchservant,340022,1
torch-sparse-adamw,340023,0
torchsketch,340024,1
torch-sparse-old,340027,1
torchspider,340030,0
torch-sparse-solve,340033,1
torch-sm3,340034,0
torchreinforce,340035,0
torch-sparse-0.4.4,340037,1
torchstat,340038,1
torchrender,340039,1
torch-reproducible-block,340040,1
torchstyle,340041,1
torchshow,340042,1
torch-spline-conv,340043,1
torch-spatiotemporal,340044,1
torch-struct,340045,0
torch-ssd,340047,1
torch-runstats,340048,1
torch-sparse,340050,1
torchsummary,340052,1
torchswarm,340053,0
torchspn,340054,1
torchserve-dashboard,340055,1
torch-tagger,340056,1
torchstruct,340057,1
torch-tb-profiler,340058,1
torchsubband,340059,1
torchsynth,340061,1
torchtable,340062,1
